temp_c,humidity_pct,weight_kg,sound_db,varroa_count,brood_score,health_label
37.4,72.6,34.8,63.6,4,2,0
32.0,72.0,24.6,68.9,13,2,0
33.6,54.3,17.2,63.4,0,3,1
31.4,75.6,37.3,73.0,7,3,2
32.7,81.7,20.5,51.5,14,4,0
37.6,69.7,28.3,37.5,4,4,1
38.2,70.1,31.9,66.2,9,1,0
31.6,49.8,28.0,43.9,11,1,0
33.4,77.7,8.2,75.1,5,4,0
34.3,86.4,31.1,56.5,9,2,0
36.0,68.9,38.6,51.6,9,1,0
30.1,57.9,34.3,89.0,7,3,0
30.5,63.1,11.0,61.8,5,2,0
35.7,60.0,45.0,59.9,7,5,1
29.6,60.7,17.4,69.5,2,5,0
33.4,72.8,19.4,70.2,7,1,0
34.9,68.4,34.3,73.4,4,4,1
35.5,77.0,31.6,48.7,5,5,1
34.1,69.5,28.6,67.4,3,4,2
33.6,54.6,23.4,59.1,7,4,1
36.6,59.0,38.6,52.8,0,3,1
35.2,58.2,27.7,62.5,0,3,1
32.9,62.8,15.5,43.9,3,1,0
34.6,86.5,37.9,71.2,8,1,0
35.5,88.5,29.8,59.1,3,4,0
38.8,75.0,36.9,57.2,7,3,0
36.5,66.4,32.6,60.6,2,1,0
37.5,48.7,47.1,60.3,6,2,1
33.0,67.6,25.5,73.4,6,4,1
33.2,55.5,28.1,51.0,4,1,0
33.9,84.6,33.8,58.2,0,2,0
34.1,45.7,25.6,59.8,9,5,0
32.0,69.6,34.4,51.3,3,3,1
37.7,54.5,4.4,63.6,7,3,0
36.7,64.9,27.4,54.8,10,1,0
33.7,73.0,27.2,48.0,1,1,0
36.1,77.3,26.9,67.3,10,4,0
35.1,64.3,21.0,77.5,5,2,0
36.3,74.1,35.2,62.5,7,2,0
31.1,57.1,24.0,61.0,1,1,0
34.1,67.9,29.6,60.8,7,4,1
34.4,77.0,27.7,56.8,5,5,1
36.1,69.0,32.0,73.7,2,2,0
32.9,58.6,39.4,62.9,7,2,0
28.3,61.7,29.6,40.2,9,4,0
31.8,77.2,34.7,74.0,5,3,1
34.3,51.9,29.2,71.5,9,4,0
34.7,53.7,24.0,68.0,5,4,1
38.7,72.2,26.9,34.4,12,4,0
36.0,59.7,25.7,62.0,4,1,0
34.7,47.6,32.5,70.9,11,3,0
34.4,81.2,28.9,65.8,5,3,1
37.3,51.8,21.6,64.1,8,5,0
33.0,62.6,26.2,71.0,1,4,1
34.1,57.6,15.8,63.4,1,4,1
31.8,61.4,26.5,74.0,14,5,0
38.0,54.4,28.0,63.6,0,4,0
35.5,73.6,42.5,62.8,8,4,0
32.7,66.3,38.8,70.9,6,3,1
34.2,76.8,19.7,58.0,9,1,0
35.8,57.7,29.6,51.0,0,4,2
33.9,90.6,29.8,62.0,2,2,0
33.2,42.1,26.2,67.9,5,1,0
32.9,46.0,26.7,71.3,13,2,0
35.3,86.0,25.2,71.3,5,2,0
33.6,70.7,43.0,61.3,8,2,0
33.4,69.1,24.7,60.3,8,2,0
31.2,70.2,30.7,56.1,6,5,1
34.7,71.9,7.8,64.5,12,5,0
34.0,68.6,34.6,45.6,10,1,0
33.7,53.4,37.5,62.2,6,3,1
35.0,74.8,19.6,90.5,4,2,0
36.4,72.9,23.9,47.0,4,5,1
36.3,82.1,31.6,63.6,14,3,0
35.9,86.2,28.2,65.8,1,4,0
33.9,69.0,31.7,67.1,2,1,0
33.1,50.3,25.7,52.3,3,4,2
31.9,86.3,42.9,67.2,12,3,1
33.0,52.8,22.6,56.7,10,5,0
34.5,69.1,49.5,47.7,14,1,0
32.5,61.9,37.9,71.5,10,2,0
34.7,59.8,34.7,68.6,7,5,1
32.1,74.2,19.7,52.3,0,2,0
30.3,67.9,35.3,56.6,13,2,0
36.5,71.2,32.8,56.2,10,2,0
33.3,55.2,11.0,45.6,1,3,2
32.4,62.9,16.8,69.6,14,1,0
31.8,55.8,30.9,70.0,9,4,0
35.6,62.6,26.9,58.7,9,5,0
37.9,63.6,23.9,61.7,5,2,0
33.5,87.1,36.6,63.1,4,1,0
34.0,61.9,20.9,64.4,5,2,0
37.2,39.5,24.4,48.5,0,4,1
30.0,81.7,22.8,66.9,6,3,0
39.4,70.4,32.1,50.2,0,4,0
40.6,63.4,14.2,68.8,8,5,0
27.7,59.8,24.0,51.4,3,5,0
34.3,53.6,14.2,49.0,9,3,0
32.7,88.3,25.5,61.7,5,4,0
33.8,65.6,33.8,61.5,4,3,1
33.5,44.1,33.9,63.0,2,1,0
36.5,68.9,22.2,53.1,5,3,1
34.2,79.5,32.3,64.0,1,5,1
32.2,66.9,26.5,65.0,3,3,1
34.1,54.2,38.9,73.7,6,3,1
35.8,53.1,27.0,63.9,9,4,0
31.5,54.0,4.2,56.0,6,5,0
30.4,83.3,35.2,48.5,1,1,0
39.5,64.1,24.3,46.7,10,1,0
32.9,44.9,25.8,65.2,6,3,1
34.2,69.6,30.7,69.9,9,1,0
33.5,66.7,16.6,53.1,14,5,0
35.9,59.6,28.6,64.6,0,4,2
38.9,52.8,32.3,60.3,14,4,0
35.9,52.2,30.9,69.2,14,3,0
30.7,78.0,23.2,70.7,7,3,1
31.0,68.0,35.9,39.3,0,1,0
33.5,70.7,20.0,72.3,3,4,1
33.8,67.9,23.0,64.5,3,3,1
30.2,68.9,26.9,56.7,8,2,0
36.5,59.4,30.4,57.0,10,3,0
31.8,62.5,25.4,62.3,7,3,1
38.2,79.0,37.8,57.0,5,5,0
39.1,82.0,30.4,52.6,0,1,0
33.9,50.3,28.6,54.9,14,1,0
35.6,62.5,30.1,51.6,14,1,0
31.4,75.1,33.9,75.5,0,4,1
36.1,87.6,29.9,62.6,4,1,0
33.3,86.4,13.5,84.5,14,4,0
31.8,55.5,36.7,65.7,5,4,1
33.8,80.3,29.0,67.9,9,4,0
33.3,65.7,33.5,51.4,7,3,1
33.7,77.5,24.8,59.8,9,3,0
36.9,74.5,13.4,62.7,13,5,0
32.5,49.8,9.8,55.6,5,5,0
38.8,71.6,20.4,57.4,11,1,0
31.2,77.1,32.1,66.2,6,2,0
38.5,64.8,38.4,66.4,3,2,0
32.0,62.0,30.4,48.6,1,3,1
34.5,46.1,19.6,64.8,10,4,0
33.3,73.2,21.7,67.5,9,2,0
33.6,67.5,38.9,56.1,13,1,0
36.5,53.9,17.5,55.1,3,2,0
38.2,61.1,44.8,66.4,10,3,0
37.5,66.9,43.0,36.3,0,4,1
33.5,58.3,45.1,62.0,2,1,0
35.0,65.0,31.0,78.3,8,4,0
32.5,44.0,25.3,36.0,8,1,0
32.0,81.2,30.9,70.2,8,2,0
31.6,65.2,35.3,67.4,12,3,0
33.4,51.8,22.8,47.6,12,1,0
35.1,35.5,19.2,67.2,2,3,1
29.7,77.3,25.7,72.0,3,1,0
34.4,71.7,21.8,50.2,8,2,0
38.3,67.5,37.9,54.9,14,3,0
37.3,75.4,23.1,62.3,10,2,0
33.0,75.3,28.8,71.8,2,3,1
31.0,67.3,35.9,56.6,9,2,0
35.6,61.9,38.2,61.6,5,3,1
28.7,60.0,29.7,55.4,1,1,0
37.3,70.1,31.1,62.2,10,1,0
34.0,81.8,19.9,72.5,4,5,1
39.1,63.8,36.2,63.1,11,2,0
30.2,82.7,38.1,58.4,8,4,0
36.8,69.5,13.0,61.7,6,1,0
34.2,69.6,42.1,54.0,3,1,0
33.7,93.9,22.4,52.1,4,4,0
31.1,84.8,32.8,74.0,5,2,2
36.0,85.1,28.6,78.4,10,2,0
36.2,55.4,27.5,44.1,6,1,0
39.0,91.3,26.3,67.8,0,2,0
37.0,64.0,20.1,70.6,0,2,0
33.0,62.3,32.2,49.9,4,4,1
32.0,39.1,25.7,57.3,7,5,1
31.1,68.9,17.5,56.2,4,1,0
38.2,52.0,19.7,81.0,14,1,0
32.6,69.9,17.7,78.5,3,4,0
38.2,51.1,23.8,52.8,6,5,0
35.8,86.6,31.9,47.4,5,2,0
35.3,71.6,22.3,69.7,4,5,2
33.7,92.4,35.8,67.4,13,1,0
36.2,52.7,27.0,74.4,3,4,1
34.5,83.6,25.7,51.4,0,5,1
33.6,43.4,28.1,69.2,7,3,1
36.2,67.5,39.2,54.7,9,3,0
34.1,57.4,17.0,68.2,6,2,0
32.5,59.6,41.3,61.6,6,4,1
36.0,58.8,35.7,81.0,12,5,0
34.3,54.0,27.8,66.5,5,5,2
35.7,49.9,37.5,58.9,9,5,0
33.4,59.7,25.4,63.4,12,1,0
31.5,66.4,30.3,61.0,5,3,1
38.8,79.0,23.7,50.5,8,3,0
38.4,68.5,35.7,81.2,5,1,0
36.7,79.0,22.3,78.0,9,5,0
33.5,47.3,27.6,60.2,8,1,0
33.7,59.8,33.4,69.0,12,3,0
38.0,73.5,36.4,82.5,3,1,0
33.6,69.1,21.4,74.4,2,4,1
32.9,54.7,34.0,58.9,6,1,0
39.2,76.2,20.1,61.1,9,3,0
34.4,58.6,10.8,44.8,4,3,0
38.9,55.7,22.0,69.7,14,1,0
31.0,70.8,34.7,74.4,7,5,1
35.8,65.1,27.9,74.5,12,1,0
39.7,58.7,23.7,69.0,8,4,0
34.6,58.3,28.4,65.5,5,1,0
33.8,52.2,28.2,52.0,12,4,0
31.6,60.3,33.0,65.2,2,2,0
37.2,78.2,15.1,55.7,3,4,2
32.6,67.9,27.2,67.3,11,3,0
34.3,76.5,29.0,54.4,13,4,0
31.4,71.2,17.1,67.2,4,5,1
38.4,57.7,17.0,75.2,8,3,0
37.4,45.2,25.1,65.8,7,4,1
34.4,53.9,28.1,65.3,10,5,0
31.6,56.9,28.1,71.1,7,2,0
38.3,56.0,23.5,79.7,9,2,0
33.6,76.8,23.2,60.9,10,4,0
31.7,76.6,24.8,67.2,12,5,0
30.1,91.5,30.4,77.1,2,1,0
32.9,55.8,38.0,68.7,9,1,0
30.9,84.2,10.2,42.0,2,1,0
32.9,84.1,33.0,54.8,0,4,1
36.4,62.2,27.1,69.5,10,3,0
33.6,70.7,32.2,58.0,5,3,1
35.4,79.9,37.5,76.4,10,2,0
32.7,64.3,22.0,80.6,14,3,0
34.7,63.4,35.6,56.1,1,4,2
39.3,57.5,18.0,51.7,6,3,0
33.6,36.7,29.0,58.4,1,2,0
35.5,65.8,26.1,57.8,12,1,0
30.6,56.5,28.4,77.4,14,2,0
38.3,52.1,20.1,51.6,13,4,0
33.3,70.1,31.5,69.4,14,1,0
37.1,47.6,40.7,75.9,4,2,0
34.2,74.7,20.2,70.2,4,2,0
36.0,70.8,29.5,66.4,12,3,0
36.2,60.2,34.8,60.4,9,5,0
33.4,64.2,25.6,80.5,5,5,0
37.2,50.7,38.9,59.5,3,2,0
32.6,74.0,24.6,71.5,0,3,1
36.4,67.2,27.1,60.4,0,5,2
33.5,68.1,20.1,43.6,10,5,0
35.4,71.0,29.0,59.3,3,4,2
33.3,57.3,28.0,60.4,12,1,0
34.6,46.8,33.1,60.6,12,2,0
31.8,76.5,22.9,55.4,6,2,0
35.1,73.3,22.5,68.3,4,4,2
34.6,58.6,31.7,69.4,2,2,0
33.1,69.9,39.2,58.9,3,1,0
34.4,80.1,33.0,58.9,9,5,1
34.8,78.7,42.8,51.5,11,1,0
33.0,58.2,32.4,64.5,11,4,0
34.2,47.1,32.2,75.8,14,5,0
32.0,49.2,33.4,75.8,9,5,0
40.4,61.3,39.9,56.0,7,3,0
37.1,82.5,37.9,81.9,5,3,0
35.2,56.3,19.3,58.4,5,4,1
37.4,57.8,34.4,51.8,5,2,0
29.6,57.6,30.1,48.4,13,3,0
28.1,58.6,26.4,51.2,8,2,0
33.5,64.9,13.8,65.3,3,2,0
31.1,49.6,15.7,59.4,2,3,1
33.9,78.0,25.1,55.7,0,3,1
35.0,63.3,16.3,53.5,12,1,0
36.8,94.7,25.2,51.1,3,1,0
31.7,50.9,33.7,53.1,1,4,1
35.5,84.1,23.4,72.2,4,3,1
34.5,81.7,28.7,80.0,7,5,0
35.4,60.1,19.4,80.7,14,1,0
33.2,60.3,30.4,68.9,12,2,0
38.0,53.9,32.1,57.1,2,2,0
34.2,54.1,16.6,55.3,7,4,1
38.9,65.0,22.0,69.6,12,3,0
32.5,65.2,17.9,59.5,11,3,0
36.4,45.8,32.1,66.1,7,5,1
34.4,92.5,29.3,81.3,3,1,0
33.7,61.9,27.6,64.2,11,5,0
36.1,65.8,27.0,84.8,6,2,0
33.8,57.5,30.6,50.7,3,1,0
27.8,61.8,30.7,66.5,10,3,0
26.8,60.7,24.0,65.1,13,2,0
37.7,65.0,22.9,52.2,13,4,0
37.6,64.8,27.5,70.0,14,4,0
39.2,74.7,26.5,77.3,9,3,0
34.5,67.7,44.5,84.0,11,4,0
31.3,73.5,24.9,66.1,3,1,0
33.5,64.9,30.3,43.0,4,2,0
34.5,67.8,31.7,66.8,2,1,0
32.0,62.1,39.2,69.4,1,4,1
38.6,77.0,21.5,59.6,12,4,0
40.1,68.9,38.7,64.2,6,4,0
35.7,63.1,26.8,57.2,8,2,0
34.5,62.7,48.0,60.7,1,5,2
31.3,63.7,30.9,72.2,2,4,1
38.4,65.4,18.2,75.9,1,3,0
34.7,64.3,26.4,49.3,7,2,0
33.8,58.3,38.7,56.9,8,5,0
35.7,74.2,28.7,46.1,1,4,2
33.0,74.9,27.5,80.4,10,5,0
34.9,86.4,33.8,70.7,1,2,0
30.9,57.8,25.2,42.0,12,3,0
37.2,73.0,26.3,61.4,13,1,0
34.2,42.1,20.4,59.2,9,3,0
37.4,74.9,41.8,54.4,8,3,0
34.0,47.5,18.2,72.4,10,5,0
34.2,53.2,29.4,72.1,3,4,1
31.5,69.0,31.8,64.7,13,5,0
36.4,57.5,27.9,55.6,13,5,0
32.3,55.9,18.0,55.7,10,1,0
33.3,59.2,20.0,62.4,14,5,0
34.5,73.8,32.2,57.4,4,1,0
34.8,53.8,21.8,61.9,13,3,0
30.2,64.4,11.4,67.6,0,5,0
33.9,60.5,31.1,46.7,11,4,0
36.5,74.8,21.0,54.4,4,5,2
33.6,75.2,33.0,61.7,14,3,0
33.9,43.0,26.4,77.7,8,4,0
34.9,77.5,26.0,70.5,2,3,1
34.2,57.7,28.4,62.0,4,5,2
31.9,67.8,18.9,66.0,13,1,0
34.4,53.7,21.4,61.0,12,2,0
37.0,69.5,25.9,72.8,5,4,1
31.9,95.6,18.8,66.3,3,3,0
33.6,66.5,33.7,74.8,0,5,1
31.0,59.5,25.5,48.4,1,3,1
36.9,62.2,16.4,53.9,0,1,0
34.3,47.4,23.5,64.7,4,4,1
32.4,82.4,28.8,66.9,2,2,0
34.7,68.8,24.4,86.0,0,3,0
31.5,52.4,31.2,43.9,11,1,0
31.9,52.8,32.6,61.7,13,5,0
30.8,65.2,47.2,61.2,13,3,0
31.8,76.2,37.2,64.4,12,5,0
37.9,51.2,14.9,79.3,1,3,0
32.7,78.4,25.1,70.8,2,5,1
35.7,63.9,25.9,46.0,12,2,2
32.4,53.8,32.6,77.3,0,1,0
36.4,59.4,20.5,77.1,11,3,0
31.9,86.0,23.7,64.6,1,1,0
34.6,48.3,18.0,45.8,0,5,1
34.6,56.2,23.2,60.5,11,5,0
40.3,76.4,23.5,66.7,10,2,0
36.1,67.6,25.5,72.0,1,1,0
33.0,55.5,18.5,44.3,0,4,2
36.2,76.6,35.9,54.3,13,4,0
39.8,77.1,31.8,73.0,3,4,0
30.4,69.0,16.4,77.0,14,3,0
32.4,57.7,28.2,66.3,7,3,1
33.9,59.5,15.5,73.5,14,2,0
33.5,68.4,38.7,66.6,13,2,0
33.7,49.3,40.9,71.6,9,4,0
31.2,80.9,27.6,63.5,1,5,1
38.0,85.4,21.2,66.8,13,2,0
30.9,62.2,22.7,49.8,5,2,0
34.0,69.3,24.4,69.2,3,3,1
37.1,79.2,27.1,49.5,8,1,0
34.4,88.5,39.0,69.2,5,4,1
32.1,83.7,35.6,57.6,11,1,0
31.1,44.2,35.8,65.7,3,4,1
33.9,61.2,29.4,52.5,13,5,0
32.6,71.0,18.8,57.0,1,5,2
35.0,59.1,21.8,65.7,7,1,0
31.0,86.4,28.5,69.5,14,3,0
36.5,84.6,18.4,72.9,12,3,0
34.8,55.2,30.4,50.5,12,3,0
35.0,63.1,34.4,47.0,9,4,0
38.1,56.0,32.4,52.2,8,5,0
33.4,62.7,32.0,51.3,3,3,1
32.7,62.3,13.1,77.7,4,3,1
33.1,76.5,38.7,75.4,8,4,0
34.0,54.3,15.5,52.0,4,3,1
34.3,33.6,26.8,79.1,4,2,0
32.4,45.7,32.9,74.8,10,5,0
29.4,52.7,30.9,45.7,10,4,0
33.1,57.1,17.8,51.7,7,3,1
35.4,67.2,19.2,45.4,4,1,0
34.8,52.0,30.3,61.1,2,2,0
37.5,50.5,32.1,62.2,3,2,0
39.4,53.8,19.1,62.2,4,4,0
36.4,51.6,31.1,41.7,14,1,0
38.0,58.3,15.9,47.7,4,2,0
36.4,57.8,33.0,64.6,13,3,0
38.8,73.3,20.9,68.2,8,4,0
39.1,53.1,28.6,41.8,6,1,0
36.9,60.7,27.3,49.2,4,4,2
36.3,58.5,37.3,72.2,11,3,0
34.0,74.7,29.9,49.8,12,4,1
34.4,63.1,23.2,61.9,14,1,0
33.7,77.6,30.9,48.8,12,3,0
36.1,51.2,45.1,70.3,1,3,1
32.7,64.4,33.9,41.8,13,2,0
34.0,58.1,27.5,59.0,9,1,0
28.6,50.3,21.3,71.4,7,2,0
38.8,64.2,23.1,68.1,3,3,0
33.9,85.8,33.4,57.4,7,1,0
35.6,54.8,20.9,55.0,12,5,0
38.1,63.5,28.0,59.7,8,4,1
35.3,49.3,39.5,49.1,1,2,0
38.1,47.5,29.2,61.0,11,1,1
31.4,55.6,19.4,61.2,11,4,0
40.5,59.6,45.4,57.8,10,1,0
37.2,60.1,42.1,72.0,3,3,1
35.0,62.3,32.0,51.3,4,2,0
38.1,45.2,38.2,45.0,6,2,0
31.6,57.5,25.9,56.7,13,4,0
33.8,71.0,33.8,63.2,12,2,2
38.1,48.7,24.6,60.9,1,2,0
29.8,60.7,17.2,60.5,1,2,0
35.9,68.5,48.7,50.7,0,1,0
35.8,55.6,16.7,52.2,13,4,0
39.4,69.1,30.4,57.1,12,3,1
30.5,46.7,30.3,56.3,3,2,0
38.5,75.7,32.1,73.0,13,2,0
33.1,69.4,27.3,64.6,7,5,1
33.4,65.7,27.4,56.7,4,3,0
31.4,78.5,29.1,73.0,11,4,0
31.8,61.0,31.8,66.5,1,5,1
35.5,57.6,28.0,48.4,1,3,1
31.7,81.5,27.5,29.6,3,2,0
36.4,87.1,17.4,48.7,9,5,0
32.8,56.7,44.1,67.9,12,3,0
31.5,63.6,32.3,70.9,7,2,0
33.2,77.5,29.7,45.4,6,5,1
35.3,64.1,23.0,68.6,8,4,0
33.8,72.1,20.0,68.2,0,3,1
34.6,74.4,34.9,76.0,9,2,0
36.2,58.3,26.7,71.5,12,4,0
37.2,70.0,33.0,75.5,6,3,1
33.7,64.9,17.2,66.9,9,2,0
31.9,50.4,40.4,66.5,4,1,0
34.7,53.1,35.2,58.6,14,5,0
35.7,57.2,27.4,70.2,2,5,1
30.8,76.1,31.7,48.7,2,5,1
32.3,76.5,33.9,60.6,14,2,0
32.7,74.0,17.3,67.4,7,4,1
34.0,70.3,41.4,76.1,6,3,1
32.6,70.0,31.9,57.2,12,2,0
36.3,68.3,22.4,71.7,4,5,1
30.5,69.9,19.2,60.0,4,2,0
30.6,70.7,35.9,71.9,0,1,0
33.7,48.1,29.7,54.0,7,1,0
34.1,55.5,31.9,69.3,11,5,0
30.9,52.7,28.2,61.0,14,1,0
33.0,78.3,20.0,50.1,7,3,1
33.5,84.8,32.1,60.5,1,3,1
33.5,39.0,26.4,75.2,2,4,1
34.9,83.8,27.8,51.8,4,5,0
32.8,66.0,47.0,47.2,13,3,0
38.2,77.2,35.0,66.0,8,4,0
35.7,71.1,35.4,45.2,14,5,0
32.5,82.3,49.8,77.6,12,5,0
34.7,67.5,31.1,77.4,13,5,0
34.8,48.6,29.0,72.4,4,4,1
37.5,63.7,22.6,61.9,8,2,0
33.0,71.2,24.4,78.6,0,3,0
36.4,62.4,11.6,75.5,5,4,0
34.6,72.9,34.3,56.7,4,2,0
38.2,64.2,17.9,76.4,2,5,0
37.7,57.9,35.2,52.9,0,3,1
35.0,52.0,27.7,60.0,5,4,1
33.8,60.3,29.0,44.1,1,3,1
35.8,67.5,27.7,63.5,9,5,1
34.0,41.5,39.1,59.1,4,4,1
38.7,55.6,37.7,57.5,3,4,0
34.7,41.0,27.8,60.3,1,4,1
33.5,57.6,20.8,56.2,6,2,0
33.4,79.4,35.4,62.4,2,2,0
31.5,50.8,20.2,74.8,8,5,0
35.9,73.4,15.6,51.4,14,3,0
32.4,99.2,32.0,70.6,10,4,0
37.2,82.4,37.7,64.2,1,3,1
31.3,66.6,24.8,65.7,1,1,0
34.8,75.3,31.2,61.7,13,3,0
37.4,48.6,24.7,54.8,13,1,0
29.1,46.1,33.8,66.4,5,1,0
39.5,65.3,36.8,67.2,6,2,2
33.4,69.8,25.9,54.0,5,2,0
34.9,78.1,19.8,48.6,8,4,0
35.9,58.2,16.3,62.9,3,2,0
36.3,67.3,35.4,69.5,14,4,0
35.2,66.9,18.9,72.1,6,2,1
37.0,63.4,31.0,74.0,2,5,1
35.8,64.1,34.2,65.7,4,3,1
38.9,54.7,24.0,59.4,13,1,0
35.8,68.4,26.7,62.0,4,1,0
39.4,67.3,36.0,49.6,12,1,0
36.8,59.7,21.5,55.2,11,3,0
30.0,73.0,20.7,61.5,14,2,0
41.0,77.3,26.1,59.3,2,1,0
33.1,73.1,38.2,62.9,5,4,1
38.2,52.5,40.9,48.3,12,5,0
34.6,66.2,27.2,50.5,1,5,2
37.2,54.1,22.3,69.8,0,1,1
32.8,66.2,36.5,53.7,0,5,1
36.1,54.1,14.6,55.2,1,3,1
33.9,80.3,30.0,63.0,11,2,0
38.4,74.4,27.6,52.7,5,1,0
35.6,78.8,38.4,73.1,2,4,1
36.8,77.6,39.2,49.4,10,2,2
29.1,61.8,20.5,62.0,4,4,0
34.3,59.9,29.3,54.5,2,3,1
35.5,85.9,23.4,63.6,14,5,0
35.1,63.0,25.7,57.0,8,4,0
36.9,48.7,32.9,61.8,6,4,1
33.6,77.1,25.3,74.2,13,3,0
34.6,66.7,29.6,55.1,3,3,1
37.5,83.1,35.7,55.0,8,1,0
28.8,67.9,40.1,58.8,11,4,0
36.0,64.8,30.3,76.7,0,4,1
33.7,83.3,28.9,61.1,4,2,0
32.2,46.5,19.1,74.3,1,1,0
35.3,58.0,40.7,60.2,7,4,1
37.6,54.4,32.0,73.9,10,4,0
37.1,38.7,29.1,66.1,2,4,1
34.2,75.5,28.7,67.5,2,1,0
36.7,58.3,30.9,47.6,6,5,1
36.7,75.9,34.2,46.2,5,2,0
34.3,69.7,35.2,72.7,1,2,0
32.8,72.3,40.9,72.6,10,3,0
32.9,59.5,29.9,86.2,11,5,0
36.6,55.8,42.0,47.1,6,5,1
34.4,66.1,36.5,66.9,5,1,0
31.9,76.0,27.5,51.8,2,5,1
30.3,64.4,14.7,54.6,4,4,1
36.6,56.6,28.7,57.0,7,5,1
33.1,50.6,40.5,65.8,14,5,1
35.3,67.4,21.8,55.4,2,3,2
37.6,58.4,28.7,62.3,12,1,0
31.2,64.1,29.3,70.3,7,1,0
34.4,62.1,35.5,73.3,8,4,2
34.1,59.7,24.9,68.9,4,1,0
35.4,68.5,21.0,66.5,14,4,0
37.6,71.7,32.6,60.6,0,1,0
31.2,88.6,22.1,56.3,3,5,0
35.9,74.1,13.3,67.4,4,2,0
37.1,84.1,42.7,51.5,8,1,0
34.0,55.2,35.4,63.2,6,2,0
34.2,45.8,43.1,51.2,13,5,0
35.5,64.8,35.0,61.6,2,3,1
35.4,75.3,33.4,51.5,8,5,0
36.0,73.4,31.0,58.0,7,2,0
35.9,79.5,26.5,55.2,4,4,1
32.0,34.6,32.1,54.0,0,1,0
37.0,80.0,23.6,61.1,12,3,0
37.4,69.0,19.4,37.8,3,2,0
35.0,46.5,25.3,44.0,2,4,1
30.8,73.7,38.3,70.0,8,4,0
34.2,67.0,18.1,63.5,2,1,0
35.0,69.6,18.3,54.8,9,4,0
31.6,77.0,32.7,71.7,10,4,0
33.6,70.2,24.7,55.6,3,2,0
31.0,47.3,31.9,56.2,1,1,0
36.0,63.3,35.9,54.2,1,3,1
34.9,45.6,31.7,81.1,0,2,0
30.4,72.8,22.9,64.4,7,4,1
35.4,81.8,38.3,64.0,5,1,0
34.4,50.1,33.9,66.7,11,2,0
35.8,56.9,28.2,43.5,5,4,1
33.5,54.4,27.8,56.1,9,5,0
32.5,59.6,31.0,66.5,7,3,1
32.6,69.9,25.5,62.0,6,1,0
33.2,59.7,15.0,84.1,11,4,0
34.5,72.8,34.0,56.6,7,1,0
34.9,77.8,33.5,71.4,8,1,0
34.0,78.2,9.6,70.1,6,4,0
33.4,51.6,32.1,63.4,10,2,0
33.6,81.6,42.1,65.2,4,1,0
40.8,82.6,19.0,59.1,0,3,2
32.6,83.6,27.4,42.3,6,2,0
33.1,63.1,26.5,65.5,4,4,2
42.7,56.0,41.3,66.3,13,5,0
35.6,53.2,37.0,67.9,14,1,0
31.1,51.8,21.0,62.6,3,4,1
36.6,65.1,30.7,71.7,6,4,1
32.2,75.2,46.4,53.3,6,5,1
36.8,80.7,23.0,76.7,3,2,0
34.0,59.2,27.9,52.1,0,1,0
33.4,64.5,32.1,60.9,14,5,0
38.5,63.7,23.1,68.8,9,1,0
35.9,57.4,42.1,56.9,6,3,1
36.9,73.8,24.2,69.5,2,4,2
35.6,69.4,16.9,58.6,7,1,0
33.4,66.7,23.8,63.2,4,2,0
36.0,69.3,33.2,60.2,3,1,0
37.5,72.4,21.6,56.2,14,5,0
34.8,72.3,30.4,84.5,9,2,0
39.0,54.9,32.5,53.6,4,4,2
36.6,75.8,18.3,39.1,3,2,0
35.0,68.1,23.5,54.0,11,4,0
35.1,59.8,30.8,63.3,9,4,0
34.8,67.8,33.6,58.2,12,1,0
31.4,69.1,23.7,72.2,11,4,0
34.3,78.0,29.2,71.8,6,4,1
35.1,52.4,25.7,58.8,9,1,0
33.5,80.9,33.8,45.2,5,2,0
35.3,65.3,32.2,49.2,1,5,2
34.6,58.9,25.0,61.7,0,3,1
36.4,58.6,31.8,46.4,1,1,0
36.2,53.0,24.7,58.3,13,4,0
34.9,44.1,31.7,76.2,12,4,0
31.1,73.1,31.8,65.4,5,3,1
39.0,88.8,47.0,62.5,13,1,0
34.1,45.6,25.3,51.6,11,1,0
34.3,53.6,26.9,63.8,2,2,0
33.6,74.0,22.8,59.4,3,3,1
33.3,64.5,19.7,64.4,5,4,1
38.4,75.0,24.3,69.3,12,4,0
38.0,63.8,33.3,71.0,9,2,0
35.6,58.0,33.9,63.3,5,4,1
34.2,62.3,30.4,67.1,12,1,0
36.0,36.4,25.6,56.9,4,1,0
34.7,51.3,24.1,73.3,13,4,0
34.0,76.4,20.7,53.1,10,5,0
35.3,79.3,23.5,59.9,10,4,0
33.4,81.9,17.6,74.4,1,3,1
35.1,70.3,38.9,57.2,2,5,2
35.0,37.9,42.7,48.6,14,2,0
36.0,57.4,12.5,57.9,11,4,0
33.0,80.9,30.3,75.9,3,4,1
36.3,84.5,30.2,39.3,12,1,0
32.2,81.4,29.7,63.0,4,5,1
33.1,62.2,23.3,55.7,5,4,1
33.2,49.3,36.2,60.3,4,2,0
31.8,64.5,31.3,58.5,7,5,1
37.0,65.2,36.3,71.6,11,2,0
32.1,83.8,22.1,62.5,2,1,0
32.8,67.7,16.9,72.1,14,4,0
37.6,65.2,31.5,74.8,4,1,0
33.1,65.9,20.3,62.3,14,3,0
34.0,69.8,36.4,58.4,13,4,0
32.0,72.5,11.0,65.8,8,1,0
36.6,56.3,24.3,67.7,1,4,2
